Task,Filename,Type,NIQE,BRISQUE,Entropy,LOE,Sharpness,Gradient
ZeroDCE_NAFNet,img_125.PNG,shake,,,,,33.30555423687439,9.240117936701548
ZeroDCE_NAFNet,img_126.PNG,shake,,,,,34.67602000127778,8.741550846857795
ZeroDCE_NAFNet,img_127.PNG,shake,,,,,36.472024057199924,7.456753729644426
ZeroDCE_NAFNet,img_128.PNG,shake,,,,,31.234584208431148,6.1522212209665845
ZeroDCE_NAFNet,img_129.PNG,shake,,,,,33.091763699924826,7.723033986378282
ZeroDCE_NAFNet,img_130.PNG,shake,,,,,21.881724519092327,4.521580976455803
ZeroDCE_NAFNet,img_131.PNG,shake,,,,,23.647711125777334,4.505879351475437
ZeroDCE_NAFNet,img_132.PNG,shake,,,,,20.704912365898487,4.470311999515705
ZeroDCE_NAFNet,img_133.PNG,shake,,,,,22.183866587281337,7.031951142076487
ZeroDCE_NAFNet,img_134.PNG,shake,,,,,42.4471242211243,10.707376561222123
ZeroDCE_NAFNet,img_135.PNG,shake,,,,,34.389762769837716,10.182030300722731
ZeroDCE_NAFNet,img_136.PNG,shake,,,,,23.561371695192246,6.256623807344167
ZeroDCE_NAFNet,img_137.PNG,shake,,,,,16.22153362652333,7.681075047957349
ZeroDCE_NAFNet,img_138.PNG,shake,,,,,13.000537062118129,5.299243042460036
ZeroDCE_NAFNet,img_139.PNG,shake,,,,,4.20354416189552,1.304031961235501
ZeroDCE_NAFNet,img_140.PNG,shake,,,,,6.69602887283489,3.6365695387698365
ZeroDCE_NAFNet,img_141.PNG,shake,,,,,20.785023565042408,6.97332946929567
ZeroDCE_NAFNet,img_142.PNG,shake,,,,,61.84780191684685,12.569991254662764
ZeroDCE_NAFNet,img_143.PNG,shake,,,,,60.476439696696644,12.244114731060343
ZeroDCE_NAFNet,img_144.PNG,shake,,,,,63.52214806791564,12.61772652460212
ZeroDCE_NAFNet,img_145.PNG,shake,,,,,65.44510679485118,12.587815850771456
ZeroDCE_NAFNet,img_146.PNG,shake,,,,,61.63334185077164,12.294549340433774
ZeroDCE_NAFNet,img_147.PNG,shake,,,,,58.936610764202285,13.04262844477657
ZeroDCE_NAFNet,img_148.PNG,shake,,,,,62.07667254475569,13.455846299332514
ZeroDCE_NAFNet,img_149.PNG,shake,,,,,74.90598491259026,11.701950347953446
ZeroDCE_NAFNet,img_150.PNG,shake,,,,,14.8124865371321,5.1641525779491415
ZeroDCE_NAFNet,img_151.PNG,shake,,,,,8.310819513459215,3.5733451420394293
ZeroDCE_NAFNet,img_152.PNG,shake,,,,,32.214985286107215,6.45646289863107
ZeroDCE_NAFNet,img_153.PNG,shake,,,,,68.69329653431689,14.203619938693054
ZeroDCE_NAFNet,img_154.PNG,shake,,,,,36.67618842913074,8.237364417044398
ZeroDCE_NAFNet,img_155.PNG,shake,,,,,31.68003121663425,6.373086557384177
ZeroDCE_NAFNet,img_156.PNG,shake,,,,,21.59741680850038,8.004928402640228
ZeroDCE_NAFNet,img_157.PNG,shake,,,,,16.431201840422293,5.416114539635378
ZeroDCE_NAFNet,img_158.PNG,shake,,,,,22.904534137338725,6.268090515612663
ZeroDCE_NAFNet,img_159.PNG,shake,,,,,71.78525324920614,9.139171070420225
ZeroDCE_NAFNet,img_160.PNG,shake,,,,,28.436442985123016,8.254928373510555
ZeroDCE_NAFNet,img_161.PNG,shake,,,,,24.748277550236576,6.000181243739879
ZeroDCE_NAFNet,img_162.PNG,shake,,,,,13.206119007851314,2.597199400452483
ZeroDCE_NAFNet,img_163.PNG,shake,,,,,16.314755835264393,5.950425132787394
ZeroDCE_NAFNet,img_164.PNG,shake,,,,,16.696350088755874,5.868694556070499
ZeroDCE_NAFNet,img_165.PNG,shake,,,,,25.83316914945204,8.873152334474007
ZeroDCE_NAFNet,img_166.PNG,shake,,,,,25.637972862493108,7.875784303275017
ZeroDCE_NAFNet,img_167.PNG,shake,,,,,22.518767737464184,7.956147678036499
ZeroDCE_NAFNet,img_168.PNG,shake,,,,,18.23237270177426,6.288732435585146
ZeroDCE_NAFNet,img_169.PNG,shake,,,,,23.253777535914047,5.845700079232021
